images,seg,bboxes
20180810142822_camera_frontcenter_000025181.png,20180810142822_label_frontcenter_000025181.png,20180810142822_label3D_frontcenter_000025181.txt
20180810142822_camera_frontcenter_000025288.png,20180810142822_label_frontcenter_000025288.png,20180810142822_label3D_frontcenter_000025288.txt
20180810142822_camera_frontcenter_000025345.png,20180810142822_label_frontcenter_000025345.png,20180810142822_label3D_frontcenter_000025345.txt
20180810142822_camera_frontcenter_000025399.png,20180810142822_label_frontcenter_000025399.png,20180810142822_label3D_frontcenter_000025399.txt
20180810142822_camera_frontcenter_000025482.png,20180810142822_label_frontcenter_000025482.png,20180810142822_label3D_frontcenter_000025482.txt
20180810142822_camera_frontcenter_000026646.png,20180810142822_label_frontcenter_000026646.png,20180810142822_label3D_frontcenter_000026646.txt
20180810142822_camera_frontcenter_000026801.png,20180810142822_label_frontcenter_000026801.png,20180810142822_label3D_frontcenter_000026801.txt
20180810142822_camera_frontcenter_000026822.png,20180810142822_label_frontcenter_000026822.png,20180810142822_label3D_frontcenter_000026822.txt
20180810142822_camera_frontcenter_000026848.png,20180810142822_label_frontcenter_000026848.png,20180810142822_label3D_frontcenter_000026848.txt
20180810142822_camera_frontcenter_000027280.png,20180810142822_label_frontcenter_000027280.png,20180810142822_label3D_frontcenter_000027280.txt
20180810142822_camera_frontcenter_000027287.png,20180810142822_label_frontcenter_000027287.png,20180810142822_label3D_frontcenter_000027287.txt
20180810142822_camera_frontcenter_000027299.png,20180810142822_label_frontcenter_000027299.png,20180810142822_label3D_frontcenter_000027299.txt
20180810142822_camera_frontcenter_000027302.png,20180810142822_label_frontcenter_000027302.png,20180810142822_label3D_frontcenter_000027302.txt
20180810142822_camera_frontcenter_000027310.png,20180810142822_label_frontcenter_000027310.png,20180810142822_label3D_frontcenter_000027310.txt
20180810142822_camera_frontcenter_000027313.png,20180810142822_label_frontcenter_000027313.png,20180810142822_label3D_frontcenter_000027313.txt
20180810142822_camera_frontcenter_000027344.png,20180810142822_label_frontcenter_000027344.png,20180810142822_label3D_frontcenter_000027344.txt
20180810142822_camera_frontcenter_000027371.png,20180810142822_label_frontcenter_000027371.png,20180810142822_label3D_frontcenter_000027371.txt
20180810142822_camera_frontcenter_000027372.png,20180810142822_label_frontcenter_000027372.png,20180810142822_label3D_frontcenter_000027372.txt
20180810142822_camera_frontcenter_000027746.png,20180810142822_label_frontcenter_000027746.png,20180810142822_label3D_frontcenter_000027746.txt
20180810142822_camera_frontcenter_000027759.png,20180810142822_label_frontcenter_000027759.png,20180810142822_label3D_frontcenter_000027759.txt
20180810142822_camera_frontcenter_000027767.png,20180810142822_label_frontcenter_000027767.png,20180810142822_label3D_frontcenter_000027767.txt
20180810142822_camera_frontcenter_000027802.png,20180810142822_label_frontcenter_000027802.png,20180810142822_label3D_frontcenter_000027802.txt
20180810142822_camera_frontcenter_000027828.png,20180810142822_label_frontcenter_000027828.png,20180810142822_label3D_frontcenter_000027828.txt
20180810142822_camera_frontcenter_000027863.png,20180810142822_label_frontcenter_000027863.png,20180810142822_label3D_frontcenter_000027863.txt
20180810142822_camera_frontcenter_000027924.png,20180810142822_label_frontcenter_000027924.png,20180810142822_label3D_frontcenter_000027924.txt
20180810142822_camera_frontcenter_000027996.png,20180810142822_label_frontcenter_000027996.png,20180810142822_label3D_frontcenter_000027996.txt
20180810142822_camera_frontcenter_000028042.png,20180810142822_label_frontcenter_000028042.png,20180810142822_label3D_frontcenter_000028042.txt
20180810142822_camera_frontcenter_000028139.png,20180810142822_label_frontcenter_000028139.png,20180810142822_label3D_frontcenter_000028139.txt
20180810142822_camera_frontcenter_000028215.png,20180810142822_label_frontcenter_000028215.png,20180810142822_label3D_frontcenter_000028215.txt
20180810142822_camera_frontcenter_000028446.png,20180810142822_label_frontcenter_000028446.png,20180810142822_label3D_frontcenter_000028446.txt
20180810142822_camera_frontcenter_000028897.png,20180810142822_label_frontcenter_000028897.png,20180810142822_label3D_frontcenter_000028897.txt
20180810142822_camera_frontcenter_000028961.png,20180810142822_label_frontcenter_000028961.png,20180810142822_label3D_frontcenter_000028961.txt
20180810142822_camera_frontcenter_000028964.png,20180810142822_label_frontcenter_000028964.png,20180810142822_label3D_frontcenter_000028964.txt
20180810142822_camera_frontcenter_000028987.png,20180810142822_label_frontcenter_000028987.png,20180810142822_label3D_frontcenter_000028987.txt
20180810142822_camera_frontcenter_000029006.png,20180810142822_label_frontcenter_000029006.png,20180810142822_label3D_frontcenter_000029006.txt
20180810142822_camera_frontcenter_000029034.png,20180810142822_label_frontcenter_000029034.png,20180810142822_label3D_frontcenter_000029034.txt
20180810142822_camera_frontcenter_000029218.png,20180810142822_label_frontcenter_000029218.png,20180810142822_label3D_frontcenter_000029218.txt
20180810142822_camera_frontcenter_000029259.png,20180810142822_label_frontcenter_000029259.png,20180810142822_label3D_frontcenter_000029259.txt
20180810142822_camera_frontcenter_000029293.png,20180810142822_label_frontcenter_000029293.png,20180810142822_label3D_frontcenter_000029293.txt
20180810142822_camera_frontcenter_000029322.png,20180810142822_label_frontcenter_000029322.png,20180810142822_label3D_frontcenter_000029322.txt
20180810142822_camera_frontcenter_000029392.png,20180810142822_label_frontcenter_000029392.png,20180810142822_label3D_frontcenter_000029392.txt
20180810142822_camera_frontcenter_000029459.png,20180810142822_label_frontcenter_000029459.png,20180810142822_label3D_frontcenter_000029459.txt
20180810142822_camera_frontcenter_000029475.png,20180810142822_label_frontcenter_000029475.png,20180810142822_label3D_frontcenter_000029475.txt
20180810142822_camera_frontcenter_000029487.png,20180810142822_label_frontcenter_000029487.png,20180810142822_label3D_frontcenter_000029487.txt
20180810142822_camera_frontcenter_000029489.png,20180810142822_label_frontcenter_000029489.png,20180810142822_label3D_frontcenter_000029489.txt
20180810142822_camera_frontcenter_000029530.png,20180810142822_label_frontcenter_000029530.png,20180810142822_label3D_frontcenter_000029530.txt
20180810142822_camera_frontcenter_000030432.png,20180810142822_label_frontcenter_000030432.png,20180810142822_label3D_frontcenter_000030432.txt
20180810142822_camera_frontcenter_000030437.png,20180810142822_label_frontcenter_000030437.png,20180810142822_label3D_frontcenter_000030437.txt
20180810142822_camera_frontcenter_000030443.png,20180810142822_label_frontcenter_000030443.png,20180810142822_label3D_frontcenter_000030443.txt
20180810142822_camera_frontcenter_000030663.png,20180810142822_label_frontcenter_000030663.png,20180810142822_label3D_frontcenter_000030663.txt
20180810142822_camera_frontcenter_000031031.png,20180810142822_label_frontcenter_000031031.png,20180810142822_label3D_frontcenter_000031031.txt
20180810142822_camera_frontcenter_000031104.png,20180810142822_label_frontcenter_000031104.png,20180810142822_label3D_frontcenter_000031104.txt
20180810142822_camera_frontcenter_000031214.png,20180810142822_label_frontcenter_000031214.png,20180810142822_label3D_frontcenter_000031214.txt
20180810142822_camera_frontcenter_000031464.png,20180810142822_label_frontcenter_000031464.png,20180810142822_label3D_frontcenter_000031464.txt
20180810142822_camera_frontcenter_000031618.png,20180810142822_label_frontcenter_000031618.png,20180810142822_label3D_frontcenter_000031618.txt
20180810142822_camera_frontcenter_000031920.png,20180810142822_label_frontcenter_000031920.png,20180810142822_label3D_frontcenter_000031920.txt
20180810142822_camera_frontcenter_000032019.png,20180810142822_label_frontcenter_000032019.png,20180810142822_label3D_frontcenter_000032019.txt
20180810142822_camera_frontcenter_000032371.png,20180810142822_label_frontcenter_000032371.png,20180810142822_label3D_frontcenter_000032371.txt
20180810142822_camera_frontcenter_000032485.png,20180810142822_label_frontcenter_000032485.png,20180810142822_label3D_frontcenter_000032485.txt
20180810142822_camera_frontcenter_000032616.png,20180810142822_label_frontcenter_000032616.png,20180810142822_label3D_frontcenter_000032616.txt
20180810142822_camera_frontcenter_000032619.png,20180810142822_label_frontcenter_000032619.png,20180810142822_label3D_frontcenter_000032619.txt
20180810142822_camera_frontcenter_000032638.png,20180810142822_label_frontcenter_000032638.png,20180810142822_label3D_frontcenter_000032638.txt
20180810142822_camera_frontcenter_000032672.png,20180810142822_label_frontcenter_000032672.png,20180810142822_label3D_frontcenter_000032672.txt
20180810142822_camera_frontcenter_000032720.png,20180810142822_label_frontcenter_000032720.png,20180810142822_label3D_frontcenter_000032720.txt
20180810142822_camera_frontcenter_000032768.png,20180810142822_label_frontcenter_000032768.png,20180810142822_label3D_frontcenter_000032768.txt
20180810142822_camera_frontcenter_000032818.png,20180810142822_label_frontcenter_000032818.png,20180810142822_label3D_frontcenter_000032818.txt
20180810142822_camera_frontcenter_000032846.png,20180810142822_label_frontcenter_000032846.png,20180810142822_label3D_frontcenter_000032846.txt
20180810142822_camera_frontcenter_000032862.png,20180810142822_label_frontcenter_000032862.png,20180810142822_label3D_frontcenter_000032862.txt
20180810142822_camera_frontcenter_000032908.png,20180810142822_label_frontcenter_000032908.png,20180810142822_label3D_frontcenter_000032908.txt
20180810142822_camera_frontcenter_000032980.png,20180810142822_label_frontcenter_000032980.png,20180810142822_label3D_frontcenter_000032980.txt
20180810142822_camera_frontcenter_000032994.png,20180810142822_label_frontcenter_000032994.png,20180810142822_label3D_frontcenter_000032994.txt
20180810142822_camera_frontcenter_000033049.png,20180810142822_label_frontcenter_000033049.png,20180810142822_label3D_frontcenter_000033049.txt
20180810142822_camera_frontcenter_000033151.png,20180810142822_label_frontcenter_000033151.png,20180810142822_label3D_frontcenter_000033151.txt
20180810142822_camera_frontcenter_000033311.png,20180810142822_label_frontcenter_000033311.png,20180810142822_label3D_frontcenter_000033311.txt
20180810142822_camera_frontcenter_000033347.png,20180810142822_label_frontcenter_000033347.png,20180810142822_label3D_frontcenter_000033347.txt
20180810142822_camera_frontcenter_000033361.png,20180810142822_label_frontcenter_000033361.png,20180810142822_label3D_frontcenter_000033361.txt
20180810142822_camera_frontcenter_000033428.png,20180810142822_label_frontcenter_000033428.png,20180810142822_label3D_frontcenter_000033428.txt
20180810142822_camera_frontcenter_000033430.png,20180810142822_label_frontcenter_000033430.png,20180810142822_label3D_frontcenter_000033430.txt
20180810142822_camera_frontcenter_000033873.png,20180810142822_label_frontcenter_000033873.png,20180810142822_label3D_frontcenter_000033873.txt
20180810142822_camera_frontcenter_000033912.png,20180810142822_label_frontcenter_000033912.png,20180810142822_label3D_frontcenter_000033912.txt
20180810142822_camera_frontcenter_000033919.png,20180810142822_label_frontcenter_000033919.png,20180810142822_label3D_frontcenter_000033919.txt
20180810142822_camera_frontcenter_000033921.png,20180810142822_label_frontcenter_000033921.png,20180810142822_label3D_frontcenter_000033921.txt
20180810142822_camera_frontcenter_000034255.png,20180810142822_label_frontcenter_000034255.png,20180810142822_label3D_frontcenter_000034255.txt
20180810142822_camera_frontcenter_000034268.png,20180810142822_label_frontcenter_000034268.png,20180810142822_label3D_frontcenter_000034268.txt
20180810142822_camera_frontcenter_000034285.png,20180810142822_label_frontcenter_000034285.png,20180810142822_label3D_frontcenter_000034285.txt
20180810142822_camera_frontcenter_000034411.png,20180810142822_label_frontcenter_000034411.png,20180810142822_label3D_frontcenter_000034411.txt
20180810142822_camera_frontcenter_000034564.png,20180810142822_label_frontcenter_000034564.png,20180810142822_label3D_frontcenter_000034564.txt
20180810142822_camera_frontcenter_000035493.png,20180810142822_label_frontcenter_000035493.png,20180810142822_label3D_frontcenter_000035493.txt
20180810142822_camera_frontcenter_000035577.png,20180810142822_label_frontcenter_000035577.png,20180810142822_label3D_frontcenter_000035577.txt
20180810142822_camera_frontcenter_000036109.png,20180810142822_label_frontcenter_000036109.png,20180810142822_label3D_frontcenter_000036109.txt
20180810142822_camera_frontcenter_000036782.png,20180810142822_label_frontcenter_000036782.png,20180810142822_label3D_frontcenter_000036782.txt
20180810142822_camera_frontcenter_000036925.png,20180810142822_label_frontcenter_000036925.png,20180810142822_label3D_frontcenter_000036925.txt
20180810142822_camera_frontcenter_000037129.png,20180810142822_label_frontcenter_000037129.png,20180810142822_label3D_frontcenter_000037129.txt
20180810142822_camera_frontcenter_000037292.png,20180810142822_label_frontcenter_000037292.png,20180810142822_label3D_frontcenter_000037292.txt
20180810142822_camera_frontcenter_000037300.png,20180810142822_label_frontcenter_000037300.png,20180810142822_label3D_frontcenter_000037300.txt
